,State-County,"1st, 2nd, 3rd","votes1, votes2, votes3","pct1, pct2, pct3","party1, party2, party3"
1383,South Carolina - Jasper County,Gore / Bush / Others,3646 / 2414 / 409,56.36% / 37.32% / 6.32%,Democratic / Republican / Others
1384,South Carolina - Kershaw County,Bush / Gore / Others,11911 / 7428 / 338,60.53% / 37.75% / 1.72%,Republican / Democratic / Others
1385,South Carolina - Lancaster County,Bush / Gore / Others,11676 / 8782 / 247,56.39% / 42.41% / 1.19%,Republican / Democratic / Others
1386,South Carolina - Laurens County,Bush / Gore / Others,12102 / 7920 / 388,59.29% / 38.80% / 1.90%,Republican / Democratic / Others
1387,South Carolina - Lee County,Gore / Bush / Others,3899 / 2675 / 68,58.70% / 40.27% / 1.02%,Democratic / Republican / Others
1388,South Carolina - Lexington County,Bush / Gore / Others,58095 / 22830 / 2156,69.93% / 27.48% / 2.60%,Republican / Democratic / Others
1389,South Carolina - McCormick County,Gore / Bush / Others,1896 / 1704 / 61,51.79% / 46.54% / 1.67%,Democratic / Republican / Others
1390,South Carolina - Marion County,Gore / Bush / Others,7358 / 4687 / 104,60.56% / 38.58% / 0.86%,Democratic / Republican / Others
1391,South Carolina - Marlboro County,Gore / Bush / Others,5060 / 2699 / 124,64.19% / 34.24% / 1.57%,Democratic / Republican / Others
1392,South Carolina - Newberry County,Bush / Gore / Others,7492 / 4428 / 452,60.56% / 35.79% / 3.65%,Republican / Democratic / Others
1393,South Carolina - Oconee County,Bush / Gore / Others,15364 / 7571 / 640,65.17% / 32.11% / 2.71%,Republican / Democratic / Others
1394,South Carolina - Orangeburg County,Gore / Bush / Others,19802 / 12657 / 275,60.49% / 38.67% / 0.84%,Democratic / Republican / Others
1395,South Carolina - Pickens County,Bush / Gore / Others,24681 / 8927 / 974,71.37% / 25.81% / 2.82%,Republican / Democratic / Others
1396,South Carolina - Richland County,Gore / Bush / Others,62701 / 49675 / 3045,54.32% / 43.04% / 2.64%,Democratic / Republican / Others
1397,South Carolina - Saluda County,Bush / Gore / Others,4098 / 2682 / 111,59.47% / 38.92% / 1.61%,Republican / Democratic / Others
1398,South Carolina - Spartanburg County,Bush / Gore / Others,52114 / 29559 / 1880,62.37% / 35.38% / 2.25%,Republican / Democratic / Others
1399,South Carolina - Sumter County,Bush / Gore / Others,15915 / 14365 / 392,51.89% / 46.83% / 1.28%,Republican / Democratic / Others
1400,South Carolina - Union County,Bush / Gore / Others,5768 / 4662 / 159,54.47% / 44.03% / 1.50%,Republican / Democratic / Others
1401,South Carolina - Williamsburg County,Gore / Bush / Others,6723 / 4524 / 84,59.33% / 39.93% / 0.74%,Democratic / Republican / Others
1402,South Carolina - York County,Bush / Gore / Others,33776 / 19251 / 1324,62.14% / 35.42% / 2.44%,Republican / Democratic / Others
1403,Tennessee - Anderson County,Bush / Gore / Others,14688 / 13556 / 535,51.04% / 47.10% / 01.86%,Republican / Democratic / Others
1404,Tennessee - Bedford County,Gore / Bush / Others,6136 / 5911 / 160,50.27% / 48.42% / 01.31%,Democratic / Republican / Others
1405,Tennessee - Benton County,Gore / Bush / Others,3700 / 2484 / 127,58.63% / 39.36% / 02.01%,Democratic / Republican / Others
1406,Tennessee - Bledsoe County,Bush / Gore / Others,2380 / 1756 / 60,56.72% / 41.85% / 01.43%,Republican / Democratic / Others
1407,Tennessee - Blount County,Bush / Gore / Others,25273 / 14688 / 701,62.15% / 36.12% / 01.72%,Republican / Democratic / Others
1408,Tennessee - Bradley County,Bush / Gore / Others,20167 / 8768 / 508,68.50% / 29.78% / 01.73%,Republican / Democratic / Others
1409,Tennessee - Campbell County,Gore / Bush / Others,6492 / 5784 / 145,52.27% / 46.57% / 01.17%,Democratic / Republican / Others
1410,Tennessee - Cannon County,Gore / Bush / Others,2697 / 1924 / 76,57.42% / 40.96% / 01.62%,Democratic / Republican / Others
1411,Tennessee - Carroll County,Bush / Gore / Others,5465 / 5239 / 123,50.48% / 48.39% / 01.14%,Republican / Democratic / Others
1412,Tennessee - Carter County,Bush / Gore / Others,12111 / 6724 / 267,63.40% / 35.20% / 01.40%,Republican / Democratic / Others
1413,Tennessee - Cheatham County,Bush / Gore / Others,6356 / 6062 / 198,50.38% / 48.05% / 01.57%,Republican / Democratic / Others
1414,Tennessee - Chester County,Bush / Gore / Others,3487 / 2192 / 49,60.88% / 38.27% / 00.86%,Republican / Democratic / Others
1415,Tennessee - Claiborne County,Bush / Gore / Others,5023 / 3841 / 136,55.81% / 42.68% / 01.51%,Republican / Democratic / Others
1416,Tennessee - Clay County,Gore / Bush / Others,1931 / 1468 / 43,56.10% / 42.65% / 01.25%,Democratic / Republican / Others
1417,Tennessee - Cocke County,Bush / Gore / Others,6185 / 3872 / 182,60.41% / 37.82% / 01.78%,Republican / Democratic / Others
1418,Tennessee - Coffee County,Bush / Gore / Others,8788 / 8741 / 259,49.40% / 49.14% / 01.46%,Republican / Democratic / Others
1419,Tennessee - Crockett County,Gore / Bush / Others,2705 / 2676 / 59,49.72% / 49.19% / 01.08%,Democratic / Republican / Others
1420,Tennessee - Cumberland County,Bush / Gore / Others,10994 / 7644 / 379,57.81% / 40.20% / 01.99%,Republican / Democratic / Others
1421,Tennessee - Davidson County,Gore / Bush / Others,120508 / 84117 / 3963,57.77% / 40.33% / 01.90%,Democratic / Republican / Others
1422,Tennessee - Decatur County,Gore / Bush / Others,2278 / 2046 / 46,52.13% / 46.82% / 01.05%,Democratic / Republican / Others
1423,Tennessee - DeKalb County,Gore / Bush / Others,3765 / 2411 / 89,60.10% / 38.48% / 01.42%,Democratic / Republican / Others
1424,Tennessee - Dickson County,Gore / Bush / Others,8332 / 7016 / 208,53.56% / 45.10% / 01.34%,Democratic / Republican / Others
1425,Tennessee - Dyer County,Bush / Gore / Others,6282 / 5425 / 134,53.05% / 45.82% / 01.13%,Republican / Democratic / Others
1426,Tennessee - Fayette County,Bush / Gore / Others,6402 / 5037 / 90,55.53% / 43.69% / 00.78%,Republican / Democratic / Others
1427,Tennessee - Fentress County,Bush / Gore / Others,3417 / 2529 / 83,56.68% / 41.95% / 01.38%,Republican / Democratic / Others
1428,Tennessee - Franklin County,Gore / Bush / Others,7828 / 6560 / 303,53.28% / 44.65% / 02.06%,Democratic / Republican / Others
1429,Tennessee - Gibson County,Gore / Bush / Others,8663 / 8286 / 188,50.55% / 48.35% / 01.10%,Democratic / Republican / Others
1430,Tennessee - Giles County,Gore / Bush / Others,5527 / 4377 / 162,54.91% / 43.48% / 01.61%,Democratic / Republican / Others
1431,Tennessee - Grainger County,Bush / Gore / Others,3746 / 2361 / 87,60.48% / 38.12% / 01.40%,Republican / Democratic / Others
1432,Tennessee - Greene County,Bush / Gore / Others,12540 / 7909 / 367,60.24% / 37.99% / 01.76%,Republican / Democratic / Others
1433,Tennessee - Grundy County,Gore / Bush / Others,2970 / 1553 / 73,64.62% / 33.79% / 01.59%,Democratic / Republican / Others
1434,Tennessee - Hamblen County,Bush / Gore / Others,11824 / 7564 / 311,60.02% / 38.40% / 01.58%,Republican / Democratic / Others
1435,Tennessee - Hamilton County,Bush / Gore / Others,66605 / 51708 / 2066,55.33% / 42.95% / 01.72%,Republican / Democratic / Others
1436,Tennessee - Hancock County,Bush / Gore / Others,1343 / 690 / 42,64.72% / 33.25% / 02.02%,Republican / Democratic / Others
1437,Tennessee - Hardeman County,Gore / Bush / Others,4953 / 3729 / 121,56.26% / 42.36% / 01.37%,Democratic / Republican / Others
1438,Tennessee - Hardin County,Bush / Gore / Others,4951 / 3735 / 96,56.38% / 42.53% / 01.09%,Republican / Democratic / Others
1439,Tennessee - Hawkins County,Bush / Gore / Others,10071 / 6753 / 274,58.90% / 39.50% / 01.60%,Republican / Democratic / Others
1440,Tennessee - Haywood County,Gore / Bush / Others,3887 / 2554 / 37,60.00% / 39.43% / 00.57%,Democratic / Republican / Others
1441,Tennessee - Henderson County,Bush / Gore / Others,5153 / 3166 / 80,61.35% / 37.69% / 00.95%,Republican / Democratic / Others
1442,Tennessee - Henry County,Gore / Bush / Others,6093 / 5944 / 272,49.50% / 48.29% / 02.21%,Democratic / Republican / Others
1443,Tennessee - Hickman County,Gore / Bush / Others,4239 / 2914 / 111,58.36% / 40.12% / 01.53%,Democratic / Republican / Others
1444,Tennessee - Houston County,Gore / Bush / Others,2081 / 993 / 53,66.55% / 31.76% / 01.69%,Democratic / Republican / Others
1445,Tennessee - Humphreys County,Gore / Bush / Others,4205 / 2387 / 89,62.94% / 35.73% / 01.33%,Democratic / Republican / Others
1446,Tennessee - Jackson County,Gore / Bush / Others,3304 / 1384 / 66,69.50% / 29.11% / 01.39%,Democratic / Republican / Others
1447,Tennessee - Jefferson County,Bush / Gore / Others,8657 / 5226 / 204,61.45% / 37.10% / 01.45%,Republican / Democratic / Others
1448,Tennessee - Johnson County,Bush / Gore / Others,3740 / 1813 / 104,66.11% / 32.05% / 01.84%,Republican / Democratic / Others
1449,Tennessee - Knox County,Bush / Gore / Others,86851 / 60969 / 2766,57.68% / 40.49% / 01.84%,Republican / Democratic / Others
1450,Tennessee - Lake County,Gore / Bush / Others,1419 / 781 / 24,63.80% / 35.12% / 01.08%,Democratic / Republican / Others
1451,Tennessee - Lauderdale County,Gore / Bush / Others,4224 / 3329 / 65,55.45% / 43.70% / 00.85%,Democratic / Republican / Others
1452,Tennessee - Lawrence County,Bush / Gore / Others,7613 / 6643 / 214,52.61% / 45.91% / 01.48%,Republican / Democratic / Others
1453,Tennessee - Lewis County,Gore / Bush / Others,2281 / 2037 / 102,51.61% / 46.09% / 02.31%,Democratic / Republican / Others
1454,Tennessee - Lincoln County,Bush / Gore / Others,5435 / 5060 / 164,50.99% / 47.47% / 01.54%,Republican / Democratic / Others
1455,Tennessee - Loudon County,Bush / Gore / Others,10266 / 5905 / 235,62.57% / 35.99% / 01.43%,Republican / Democratic / Others
1456,Tennessee - Macon County,Bush / Gore / Others,3366 / 3059 / 66,51.86% / 47.13% / 01.02%,Republican / Democratic / Others
1457,Tennessee - Madison County,Bush / Gore / Others,17862 / 15781 / 287,52.64% / 46.51% / 00.85%,Republican / Democratic / Others
1458,Tennessee - Marion County,Gore / Bush / Others,5441 / 4651 / 158,53.08% / 45.38% / 01.54%,Democratic / Republican / Others
1459,Tennessee - Marshall County,Gore / Bush / Others,5107 / 4105 / 147,54.57% / 43.86% / 01.57%,Democratic / Republican / Others
1460,Tennessee - Maury County,Bush / Gore / Others,11930 / 11127 / 343,50.98% / 47.55% / 01.47%,Republican / Democratic / Others
1461,Tennessee - McMinn County,Bush / Gore / Others,10155 / 6142 / 303,61.17% / 37.00% / 01.83%,Republican / Democratic / Others
1462,Tennessee - McNairy County,Bush / Gore / Others,4897 / 4003 / 89,54.48% / 44.53% / 00.99%,Republican / Democratic / Others
1463,Tennessee - Meigs County,Bush / Gore / Others,1797 / 1555 / 38,53.01% / 45.87% / 01.12%,Republican / Democratic / Others
1464,Tennessee - Monroe County,Bush / Gore / Others,7514 / 5327 / 162,57.79% / 40.97% / 01.25%,Republican / Democratic / Others
1465,Tennessee - Montgomery County,Bush / Gore / Others,19644 / 18818 / 582,50.31% / 48.20% / 01.49%,Republican / Democratic / Others
1466,Tennessee - Moore County,Bush / Gore / Others,1145 / 1107 / 49,49.76% / 48.11% / 02.13%,Republican / Democratic / Others
1467,Tennessee - Morgan County,Bush / Gore / Others,3144 / 2921 / 97,51.02% / 47.40% / 01.57%,Republican / Democratic / Others
1468,Tennessee - Obion County,Bush / Gore / Others,6168 / 6056 / 216,49.58% / 48.68% / 01.74%,Republican / Democratic / Others
1469,Tennessee - Overton County,Gore / Bush / Others,4507 / 2875 / 114,60.13% / 38.35% / 01.52%,Democratic / Republican / Others
1470,Tennessee - Perry County,Gore / Bush / Others,1650 / 1165 / 51,57.57% / 40.65% / 01.78%,Democratic / Republican / Others
1471,Tennessee - Pickett County,Bush / Gore / Others,1281 / 939 / 19,57.21% / 41.94% / 00.85%,Republican / Democratic / Others
1472,Tennessee - Polk County,Bush / Gore / Others,2907 / 2574 / 113,51.97% / 46.01% / 02.02%,Republican / Democratic / Others
1473,Tennessee - Putnam County,Bush / Gore / Others,11248 / 10785 / 405,50.13% / 48.07% / 01.80%,Republican / Democratic / Others
1474,Tennessee - Rhea County,Bush / Gore / Others,5900 / 3722 / 150,60.38% / 38.09% / 01.53%,Republican / Democratic / Others
1475,Tennessee - Roane County,Bush / Gore / Others,11345 / 9575 / 406,53.20% / 44.90% / 01.90%,Republican / Democratic / Others
1476,Tennessee - Robertson County,Gore / Bush / Others,10249 / 9675 / 240,50.83% / 47.98% / 01.19%,Democratic / Republican / Others
1477,Tennessee - Rutherford County,Bush / Gore / Others,33445 / 27360 / 1377,53.79% / 44.00% / 02.21%,Republican / Democratic / Others
1478,Tennessee - Scott County,Bush / Gore / Others,3579 / 2967 / 69,54.10% / 44.85% / 01.04%,Republican / Democratic / Others
1479,Tennessee - Sequatchie County,Bush / Gore / Others,2169 / 1648 / 70,55.80% / 42.40% / 01.80%,Republican / Democratic / Others
1480,Tennessee - Sevier County,Bush / Gore / Others,16734 / 8208 / 423,65.97% / 32.36% / 01.67%,Republican / Democratic / Others
1481,Tennessee - Shelby County,Gore / Bush / Others,190404 / 141756 / 4595,56.54% / 42.09% / 01.36%,Democratic / Republican / Others
1482,Tennessee - Smith County,Gore / Bush / Others,4884 / 2384 / 80,66.47% / 32.44% / 01.09%,Democratic / Republican / Others
1483,Tennessee - Stewart County,Gore / Bush / Others,2870 / 1826 / 86,60.02% / 38.18% / 01.80%,Democratic / Republican / Others
1484,Tennessee - Sullivan County,Bush / Gore / Others,33482 / 21354 / 891,60.08% / 38.32% / 01.60%,Republican / Democratic / Others
1485,Tennessee - Sumner County,Bush / Gore / Others,27601 / 22118 / 758,54.68% / 43.82% / 01.50%,Republican / Democratic / Others
1486,Tennessee - Tipton County,Bush / Gore / Others,10070 / 6300 / 182,60.84% / 38.06% / 01.10%,Republican / Democratic / Others
1487,Tennessee - Trousdale County,Gore / Bush / Others,1966 / 950 / 29,66.76% / 32.26% / 00.98%,Democratic / Republican / Others
1488,Tennessee - Unicoi County,Bush / Gore / Others,3780 / 2566 / 83,58.80% / 39.91% / 01.29%,Republican / Democratic / Others
1489,Tennessee - Union County,Bush / Gore / Others,3199 / 2564 / 58,54.96% / 44.05% / 01.00%,Republican / Democratic / Others
1490,Tennessee - Van Buren County,Gore / Bush / Others,1255 / 845 / 31,58.89% / 39.65% / 01.45%,Democratic / Republican / Others
1491,Tennessee - Warren County,Gore / Bush / Others,7378 / 5552 / 201,56.19% / 42.28% / 01.53%,Democratic / Republican / Others
1492,Tennessee - Washington County,Bush / Gore / Others,22579 / 14769 / 594,59.51% / 38.93% / 01.57%,Republican / Democratic / Others
1493,Tennessee - Wayne County,Bush / Gore / Others,3370 / 1859 / 77,63.51% / 35.04% / 01.45%,Republican / Democratic / Others
1494,Tennessee - Weakley County,Bush / Gore / Others,6106 / 5570 / 168,51.55% / 47.03% / 01.42%,Republican / Democratic / Others
1495,Tennessee - White County,Gore / Bush / Others,4135 / 3525 / 115,53.18% / 45.34% / 01.48%,Democratic / Republican / Others
1496,Tennessee - Williamson County,Bush / Gore / Others,38901 / 18745 / 783,66.58% / 32.08% / 01.34%,Republican / Democratic / Others
1497,Tennessee - Wilson County,Bush / Gore / Others,18844 / 16561 / 511,52.47% / 46.11% / 01.42%,Republican / Democratic / Others
1498,Texas - Anderson County,Bush / Gore / Others,9835 / 5041 / 204,65.22% / 33.43% / 1.35%,Republican / Democratic / Others
1499,Texas - Andrews County,Bush / Gore / Others,3091 / 876 / 57,76.81% / 21.77% / 1.42%,Republican / Democratic / Others
1500,Texas - Angelina County,Bush / Gore / Others,16648 / 9957 / 369,61.72% / 36.91% / 1.37%,Republican / Democratic / Others
1501,Texas - Aransas County,Bush / Gore / Others,5390 / 2637 / 220,65.36% / 31.98% / 2.67%,Republican / Democratic / Others
1502,Texas - Archer County,Bush / Gore / Others,2951 / 993 / 53,73.83% / 24.84% / 1.33%,Republican / Democratic / Others
1503,Texas - Armstrong County,Bush / Gore / Others,772 / 150 / 16,82.30% / 15.99% / 1.71%,Republican / Democratic / Others
1504,Texas - Atascosa County,Bush / Gore / Others,6231 / 4322 / 193,57.98% / 40.22% / 1.80%,Republican / Democratic / Others
1505,Texas - Austin County,Bush / Gore / Others,6661 / 2407 / 159,72.19% / 26.09% / 1.72%,Republican / Democratic / Others
1506,Texas - Bailey County,Bush / Gore / Others,1589 / 488 / 13,76.03% / 23.35% / 0.62%,Republican / Democratic / Others
1507,Texas - Bandera County,Bush / Gore / Others,5613 / 1426 / 234,77.18% / 19.61% / 3.22%,Republican / Democratic / Others
1508,Texas - Bastrop County,Bush / Gore / Others,10310 / 6973 / 1025,56.31% / 38.09% / 5.60%,Republican / Democratic / Others
1509,Texas - Baylor County,Bush / Gore / Others,1285 / 663 / 36,64.77% / 33.42% / 1.81%,Republican / Democratic / Others
1510,Texas - Bee County,Bush / Gore / Others,4429 / 3795 / 106,53.17% / 45.56% / 1.27%,Republican / Democratic / Others
1511,Texas - Bell County,Bush / Gore / Others,41208 / 21011 / 1072,65.11% / 33.20% / 1.69%,Republican / Democratic / Others
1512,Texas - Bexar County,Bush / Gore / Others,215613 / 185158 / 11955,52.24% / 44.86% / 2.90%,Republican / Democratic / Others
1513,Texas - Blanco County,Bush / Gore / Others,2777 / 811 / 179,73.72% / 21.53% / 4.75%,Republican / Democratic / Others
1514,Texas - Borden County,Bush / Gore / Others,283 / 62 / 8,80.17% / 17.56% / 2.27%,Republican / Democratic / Others
1515,Texas - Bosque County,Bush / Gore / Others,4745 / 1930 / 95,70.09% / 28.51% / 1.40%,Republican / Democratic / Others
1516,Texas - Bowie County,Bush / Gore / Others,18325 / 11662 / 333,60.44% / 38.46% / 1.10%,Republican / Democratic / Others
1517,Texas - Brazoria County,Bush / Gore / Others,53445 / 24883 / 1691,66.79% / 31.10% / 2.11%,Republican / Democratic / Others
1518,Texas - Brazos County,Bush / Gore / Others,32864 / 12359 / 1718,70.01% / 26.33% / 3.66%,Republican / Democratic / Others
1519,Texas - Brewster County,Bush / Gore / Others,1867 / 1349 / 364,52.15% / 37.68% / 10.17%,Republican / Democratic / Others
1520,Texas - Briscoe County,Bush / Gore / Others,544 / 224 / 4,70.47% / 29.02% / 0.52%,Republican / Democratic / Others
1521,Texas - Brooks County,Gore / Bush / Others,1854 / 556 / 21,76.26% / 22.87% / 0.86%,Democratic / Republican / Others
1522,Texas - Brown County,Bush / Gore / Others,9609 / 3138 / 173,74.37% / 24.29% / 1.34%,Republican / Democratic / Others
1523,Texas - Burleson County,Bush / Gore / Others,3542 / 2235 / 89,60.38% / 38.10% / 1.52%,Republican / Democratic / Others
1524,Texas - Burnet County,Bush / Gore / Others,9286 / 3557 / 389,70.18% / 26.88% / 2.94%,Republican / Democratic / Others
1525,Texas - Caldwell County,Bush / Gore / Others,5216 / 3872 / 337,55.34% / 41.08% / 3.58%,Republican / Democratic / Others
1526,Texas - Calhoun County,Bush / Gore / Others,3724 / 2766 / 73,56.74% / 42.15% / 1.11%,Republican / Democratic / Others
1527,Texas - Callahan County,Bush / Gore / Others,3656 / 1174 / 66,74.67% / 23.98% / 1.35%,Republican / Democratic / Others
1528,Texas - Cameron County,Gore / Bush / Others,33214 / 27800 / 1043,53.52% / 44.80% / 1.68%,Democratic / Republican / Others
1529,Texas - Camp County,Bush / Gore / Others,2121 / 1625 / 38,56.05% / 42.94% / 1.00%,Republican / Democratic / Others
1530,Texas - Carson County,Bush / Gore / Others,2216 / 480 / 46,80.82% / 17.51% / 1.68%,Republican / Democratic / Others
1531,Texas - Cass County,Bush / Gore / Others,6295 / 4618 / 106,57.13% / 41.91% / 0.96%,Republican / Democratic / Others
1532,Texas - Castro County,Bush / Gore / Others,1607 / 727 / 20,68.27% / 30.88% / 0.85%,Republican / Democratic / Others
1533,Texas - Chambers County,Bush / Gore / Others,6769 / 2888 / 149,69.03% / 29.45% / 1.52%,Republican / Democratic / Others
1534,Texas - Cherokee County,Bush / Gore / Others,9599 / 4755 / 183,66.03% / 32.71% / 1.26%,Republican / Democratic / Others
1535,Texas - Childress County,Bush / Gore / Others,1506 / 602 / 18,70.84% / 28.32% / 0.85%,Republican / Democratic / Others
1536,Texas - Clay County,Bush / Gore / Others,3112 / 1460 / 65,67.11% / 31.49% / 1.40%,Republican / Democratic / Others
1537,Texas - Cochran County,Bush / Gore / Others,807 / 344 / 20,68.92% / 29.38% / 1.71%,Republican / Democratic / Others
1538,Texas - Coke County,Bush / Gore / Others,1137 / 355 / 23,75.05% / 23.43% / 1.52%,Republican / Democratic / Others
1539,Texas - Coleman County,Bush / Gore / Others,2687 / 853 / 38,75.10% / 23.84% / 1.06%,Republican / Democratic / Others
1540,Texas - Collin County,Bush / Gore / Others,128179 / 42884 / 4357,73.07% / 24.45% / 2.48%,Republican / Democratic / Others
1541,Texas - Collingsworth County,Bush / Gore / Others,974 / 429 / 12,68.83% / 30.32% / 0.85%,Republican / Democratic / Others
1542,Texas - Colorado County,Bush / Gore / Others,4913 / 2229 / 107,67.77% / 30.75% / 1.48%,Republican / Democratic / Others
1543,Texas - Comal County,Bush / Gore / Others,24599 / 7131 / 1018,75.12% / 21.78% / 3.11%,Republican / Democratic / Others
1544,Texas - Comanche County,Bush / Gore / Others,3334 / 1636 / 52,66.39% / 32.58% / 1.04%,Republican / Democratic / Others
1545,Texas - Concho County,Bush / Gore / Others,818 / 268 / 17,74.16% / 24.30% / 1.54%,Republican / Democratic / Others
1546,Texas - Cooke County,Bush / Gore / Others,10128 / 3153 / 188,75.19% / 23.41% / 1.40%,Republican / Democratic / Others
1547,Texas - Coryell County,Bush / Gore / Others,10321 / 4493 / 273,68.41% / 29.78% / 1.81%,Republican / Democratic / Others
1548,Texas - Cottle County,Bush / Gore / Others,502 / 241 / 14,66.31% / 31.84% / 1.85%,Republican / Democratic / Others
1549,Texas - Crane County,Bush / Gore / Others,1246 / 387 / 21,75.33% / 23.40% / 1.27%,Republican / Democratic / Others
1550,Texas - Crockett County,Bush / Gore / Others,924 / 467 / 7,66.09% / 33.40% / 0.50%,Republican / Democratic / Others
1551,Texas - Crosby County,Bush / Gore / Others,1270 / 705 / 27,63.44% / 35.21% / 1.35%,Republican / Democratic / Others
1552,Texas - Culberson County,Gore / Bush / Others,577 / 413 / 22,57.02% / 40.81% / 2.17%,Democratic / Republican / Others
1553,Texas - Dallam County,Bush / Gore / Others,1385 / 341 / 18,79.42% / 19.55% / 1.03%,Republican / Democratic / Others
1554,Texas - Dallas County,Bush / Gore / Others,322345 / 275308 / 15386,52.58% / 44.91% / 2.51%,Republican / Democratic / Others
1555,Texas - Dawson County,Bush / Gore / Others,3337 / 1463 / 39,68.96% / 30.23% / 0.81%,Republican / Democratic / Others
1556,Texas - Deaf Smith County,Bush / Gore / Others,3687 / 1240 / 57,73.98% / 24.88% / 1.14%,Republican / Democratic / Others
1557,Texas - Delta County,Bush / Gore / Others,1143 / 726 / 31,60.16% / 38.21% / 1.63%,Republican / Democratic / Others
1558,Texas - Denton County,Bush / Gore / Others,102171 / 40144 / 4475,69.60% / 27.35% / 3.05%,Republican / Democratic / Others
1559,Texas - DeWitt County,Bush / Gore / Others,4541 / 1570 / 72,73.44% / 25.39% / 1.16%,Republican / Democratic / Others
1560,Texas - Dickens County,Bush / Gore / Others,589 / 284 / 8,66.86% / 32.24% / 0.91%,Republican / Democratic / Others
1561,Texas - Dimmit County,Gore / Bush / Others,2678 / 1032 / 43,71.36% / 27.50% / 1.15%,Democratic / Republican / Others
1562,Texas - Donley County,Bush / Gore / Others,1333 / 360 / 26,77.55% / 20.94% / 1.51%,Republican / Democratic / Others
1563,Texas - Duval County,Gore / Bush / Others,3990 / 1010 / 30,79.32% / 20.08% / 0.60%,Democratic / Republican / Others
1564,Texas - Eastland County,Bush / Gore / Others,4531 / 1774 / 109,70.64% / 27.66% / 1.70%,Republican / Democratic / Others
1565,Texas - Ector County,Bush / Gore / Others,22893 / 9425 / 583,69.58% / 28.65% / 1.77%,Republican / Democratic / Others
1566,Texas - Edwards County,Bush / Gore / Others,663 / 261 / 13,70.76% / 27.85% / 1.39%,Republican / Democratic / Others
1567,Texas - Ellis County,Bush / Gore / Others,26091 / 10629 / 587,69.94% / 28.49% / 1.57%,Republican / Democratic / Others
1568,Texas - El Paso County,Gore / Bush / Others,83848 / 57574 / 3620,57.81% / 39.69% / 2.50%,Democratic / Republican / Others
1569,Texas - Erath County,Bush / Gore / Others,8126 / 2804 / 185,73.11% / 25.23% / 1.66%,Republican / Democratic / Others
1570,Texas - Falls County,Bush / Gore / Others,3239 / 2417 / 59,56.68% / 42.29% / 1.03%,Republican / Democratic / Others
1571,Texas - Fannin County,Bush / Gore / Others,6074 / 4102 / 164,58.74% / 39.67% / 1.59%,Republican / Democratic / Others
1572,Texas - Fayette County,Bush / Gore / Others,6658 / 2542 / 187,70.93% / 27.08% / 1.99%,Republican / Democratic / Others
1573,Texas - Fisher County,Bush / Gore / Others,968 / 884 / 20,51.71% / 47.22% / 1.07%,Republican / Democratic / Others
1574,Texas - Floyd County,Bush / Gore / Others,1830 / 580 / 10,75.62% / 23.97% / 0.41%,Republican / Democratic / Others
1575,Texas - Foard County,Bush / Gore / Others,286 / 263 / 7,51.44% / 47.30% / 1.26%,Republican / Democratic / Others
1576,Texas - Fort Bend County,Bush / Gore / Others,73567 / 47569 / 2373,59.56% / 38.51% / 1.92%,Republican / Democratic / Others
1577,Texas - Franklin County,Bush / Gore / Others,2420 / 1018 / 34,69.70% / 29.32% / 0.98%,Republican / Democratic / Others
1578,Texas - Freestone County,Bush / Gore / Others,4247 / 2316 / 78,63.95% / 34.87% / 1.17%,Republican / Democratic / Others
1579,Texas - Frio County,Gore / Bush / Others,2317 / 1774 / 37,56.13% / 42.97% / 0.90%,Democratic / Republican / Others
1580,Texas - Gaines County,Bush / Gore / Others,2691 / 723 / 45,77.80% / 20.90% / 1.30%,Republican / Democratic / Others
1581,Texas - Galveston County,Bush / Gore / Others,50397 / 40020 / 2566,54.20% / 43.04% / 2.76%,Republican / Democratic / Others
1582,Texas - Garza County,Bush / Gore / Others,1302 / 454 / 14,73.56% / 25.65% / 0.79%,Republican / Democratic / Others
1583,Texas - Gillespie County,Bush / Gore / Others,8096 / 1511 / 313,81.61% / 15.23% / 3.16%,Republican / Democratic / Others
1584,Texas - Glasscock County,Bush / Gore / Others,528 / 39 / 4,92.47% / 06.83% / 0.70%,Republican / Democratic / Others
1585,Texas - Goliad County,Bush / Gore / Others,2108 / 1233 / 51,62.15% / 36.35% / 1.50%,Republican / Democratic / Others
1586,Texas - Gonzales County,Bush / Gore / Others,4092 / 1877 / 100,67.42% / 30.93% / 1.65%,Republican / Democratic / Others
1587,Texas - Gray County,Bush / Gore / Others,6732 / 1376 / 77,82.25% / 16.81% / 0.94%,Republican / Democratic / Others
1588,Texas - Grayson County,Bush / Gore / Others,25596 / 13647 / 697,64.09% / 34.17% / 1.75%,Republican / Democratic / Others
1589,Texas - Gregg County,Bush / Gore / Others,26739 / 11244 / 450,69.57% / 29.26% / 1.17%,Republican / Democratic / Others
1590,Texas - Grimes County,Bush / Gore / Others,4197 / 2450 / 155,61.70% / 36.02% / 2.28%,Republican / Democratic / Others
1591,Texas - Guadalupe County,Bush / Gore / Others,21499 / 8311 / 757,70.33% / 27.19% / 2.48%,Republican / Democratic / Others
1592,Texas - Hale County,Bush / Gore / Others,6868 / 2158 / 84,75.39% / 23.69% / 0.92%,Republican / Democratic / Others
1593,Texas - Hall County,Bush / Gore / Others,966 / 472 / 8,66.80% / 32.64% / 0.55%,Republican / Democratic / Others
